2019-07-16 15:47:58.843 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper-Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.example.ming.MingApplicationTests], using SpringBootContextLoader
2019-07-16 15:48:02.356 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor-Initializing ExecutorService 'applicationTaskExecutor'
2019-07-16 15:48:03.047 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper-Context refreshed
2019-07-16 15:48:03.081 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper-Found 1 custom documentation plugin(s)
2019-07-16 15:48:03.119 [main] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner-Scanning for api listing references
2019-07-16 15:48:03.347 [main] INFO  com.example.ming.MingApplicationTests-Started MingApplicationTests in 4.139 seconds (JVM running for 5.226)
2019-07-16 15:48:03.776 [Thread-2] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor-Shutting down ExecutorService 'applicationTaskExecutor'
2019-07-16 15:51:58.534 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper-Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.example.ming.MingApplicationTests], using SpringBootContextLoader
2019-07-16 15:51:58.540 [main] INFO  o.s.test.context.support.AbstractContextLoader-Could not detect default resource locations for test class [com.example.ming.MingApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}.
2019-07-16 15:51:58.541 [main] INFO  o.s.t.c.support.AnnotationConfigContextLoaderUtils-Could not detect default configuration classes for test class [com.example.ming.MingApplicationTests]: MingApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2019-07-16 15:51:58.639 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper-Found @SpringBootConfiguration com.example.ming.MingApplication for test class com.example.ming.MingApplicationTests
2019-07-16 15:51:58.722 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper-Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2019-07-16 15:51:58.737 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper-Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@a3d8174, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@1ba9117e, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@732c2a62, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@272ed83b, org.springframework.test.context.support.DirtiesContextTestExecutionListener@41fecb8b, org.springframework.test.context.transaction.TransactionalTestExecutionListener@120f102b, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@625732, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@51dcb805, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@66498326, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@cad498c, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@1e6454ec, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@2accdbb5]
2019-07-16 15:51:59.105 [main] INFO  com.example.ming.MingApplicationTests-Starting MingApplicationTests on DESKTOP-PU4QPIV with PID 3300 (started by nikekun in F:\ming)
2019-07-16 15:51:59.106 [main] INFO  com.example.ming.MingApplicationTests-The following profiles are active: test
2019-07-16 15:52:00.146 [main] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner-No MyBatis mapper was found in '[com.example.ming]' package. Please check your configuration.
2019-07-16 15:52:00.686 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker-Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$49817678] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-07-16 15:52:01.323 [main] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping-Mapped URL path [/v2/api-docs] onto method [public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)]
2019-07-16 15:52:01.874 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor-Initializing ExecutorService 'applicationTaskExecutor'
2019-07-16 15:52:02.532 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper-Context refreshed
2019-07-16 15:52:02.557 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper-Found 1 custom documentation plugin(s)
2019-07-16 15:52:02.593 [main] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner-Scanning for api listing references
2019-07-16 15:52:02.771 [main] INFO  com.example.ming.MingApplicationTests-Started MingApplicationTests in 3.996 seconds (JVM running for 4.782)
2019-07-16 15:52:02.982 [Thread-2] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor-Shutting down ExecutorService 'applicationTaskExecutor'
2019-07-16 17:11:07.824 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper-Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.example.ming.MingApplicationTests], using SpringBootContextLoader
2019-07-16 17:11:07.833 [main] INFO  o.s.test.context.support.AbstractContextLoader-Could not detect default resource locations for test class [com.example.ming.MingApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}.
2019-07-16 17:11:07.833 [main] INFO  o.s.t.c.support.AnnotationConfigContextLoaderUtils-Could not detect default configuration classes for test class [com.example.ming.MingApplicationTests]: MingApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2019-07-16 17:11:07.974 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper-Found @SpringBootConfiguration com.example.ming.MingApplication for test class com.example.ming.MingApplicationTests
2019-07-16 17:11:08.137 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper-Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2019-07-16 17:11:08.160 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper-Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@a3d8174, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@1ba9117e, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@732c2a62, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@272ed83b, org.springframework.test.context.support.DirtiesContextTestExecutionListener@41fecb8b, org.springframework.test.context.transaction.TransactionalTestExecutionListener@120f102b, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@625732, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@51dcb805, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@66498326, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@cad498c, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@1e6454ec, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@2accdbb5]
2019-07-16 17:11:08.637 [main] INFO  com.example.ming.MingApplicationTests-Starting MingApplicationTests on DESKTOP-PU4QPIV with PID 12876 (started by nikekun in F:\ming)
2019-07-16 17:11:08.638 [main] INFO  com.example.ming.MingApplicationTests-The following profiles are active: test
2019-07-16 17:11:09.846 [main] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner-No MyBatis mapper was found in '[com.example.ming]' package. Please check your configuration.
2019-07-16 17:11:10.405 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker-Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$9134b211] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-07-16 17:11:11.082 [main] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping-Mapped URL path [/v2/api-docs] onto method [public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)]
2019-07-16 17:11:11.766 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor-Initializing ExecutorService 'applicationTaskExecutor'
2019-07-16 17:11:12.522 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper-Context refreshed
2019-07-16 17:11:12.569 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper-Found 1 custom documentation plugin(s)
2019-07-16 17:11:12.623 [main] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner-Scanning for api listing references
2019-07-16 17:11:12.898 [main] INFO  com.example.ming.MingApplicationTests-Started MingApplicationTests in 4.683 seconds (JVM running for 5.791)
2019-07-16 17:11:13.283 [Thread-2] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor-Shutting down ExecutorService 'applicationTaskExecutor'
2019-07-16 17:20:35.182 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper-Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.example.ming.MingApplicationTests], using SpringBootContextLoader
2019-07-16 17:20:35.188 [main] INFO  o.s.test.context.support.AbstractContextLoader-Could not detect default resource locations for test class [com.example.ming.MingApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}.
2019-07-16 17:20:35.189 [main] INFO  o.s.t.c.support.AnnotationConfigContextLoaderUtils-Could not detect default configuration classes for test class [com.example.ming.MingApplicationTests]: MingApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2019-07-16 17:20:35.325 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper-Found @SpringBootConfiguration com.example.ming.MingApplication for test class com.example.ming.MingApplicationTests
2019-07-16 17:20:35.417 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper-Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2019-07-16 17:20:35.434 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper-Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@a3d8174, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@1ba9117e, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@732c2a62, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@272ed83b, org.springframework.test.context.support.DirtiesContextTestExecutionListener@41fecb8b, org.springframework.test.context.transaction.TransactionalTestExecutionListener@120f102b, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@625732, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@51dcb805, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@66498326, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@cad498c, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@1e6454ec, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@2accdbb5]
2019-07-16 17:20:35.787 [main] INFO  com.example.ming.MingApplicationTests-Starting MingApplicationTests on DESKTOP-PU4QPIV with PID 12360 (started by nikekun in F:\ming)
2019-07-16 17:20:35.788 [main] INFO  com.example.ming.MingApplicationTests-The following profiles are active: test
2019-07-16 17:20:36.805 [main] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner-No MyBatis mapper was found in '[com.example.ming]' package. Please check your configuration.
2019-07-16 17:20:37.218 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker-Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$49817678] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-07-16 17:20:37.770 [main] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping-Mapped URL path [/v2/api-docs] onto method [public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)]
2019-07-16 17:20:38.403 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor-Initializing ExecutorService 'applicationTaskExecutor'
2019-07-16 17:20:39.003 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper-Context refreshed
2019-07-16 17:20:39.032 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper-Found 1 custom documentation plugin(s)
2019-07-16 17:20:39.072 [main] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner-Scanning for api listing references
2019-07-16 17:20:39.315 [main] INFO  com.example.ming.MingApplicationTests-Started MingApplicationTests in 3.845 seconds (JVM running for 4.677)
2019-07-16 17:20:39.542 [Thread-2] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor-Shutting down ExecutorService 'applicationTaskExecutor'
2019-07-16 17:22:51.800 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper-Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.example.ming.MingApplicationTests], using SpringBootContextLoader
2019-07-16 17:22:51.806 [main] INFO  o.s.test.context.support.AbstractContextLoader-Could not detect default resource locations for test class [com.example.ming.MingApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}.
2019-07-16 17:22:51.807 [main] INFO  o.s.t.c.support.AnnotationConfigContextLoaderUtils-Could not detect default configuration classes for test class [com.example.ming.MingApplicationTests]: MingApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2019-07-16 17:22:51.911 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper-Found @SpringBootConfiguration com.example.ming.MingApplication for test class com.example.ming.MingApplicationTests
2019-07-16 17:22:51.992 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper-Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2019-07-16 17:22:52.006 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper-Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@a3d8174, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@1ba9117e, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@732c2a62, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@272ed83b, org.springframework.test.context.support.DirtiesContextTestExecutionListener@41fecb8b, org.springframework.test.context.transaction.TransactionalTestExecutionListener@120f102b, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@625732, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@51dcb805, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@66498326, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@cad498c, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@1e6454ec, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@2accdbb5]
2019-07-16 17:22:52.353 [main] INFO  com.example.ming.MingApplicationTests-Starting MingApplicationTests on DESKTOP-PU4QPIV with PID 2976 (started by nikekun in F:\ming)
2019-07-16 17:22:52.354 [main] INFO  com.example.ming.MingApplicationTests-The following profiles are active: test
2019-07-16 17:22:53.334 [main] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner-No MyBatis mapper was found in '[com.example.ming]' package. Please check your configuration.
2019-07-16 17:22:53.714 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker-Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$9134b211] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-07-16 17:22:54.312 [main] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping-Mapped URL path [/v2/api-docs] onto method [public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)]
2019-07-16 17:22:54.847 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor-Initializing ExecutorService 'applicationTaskExecutor'
2019-07-16 17:22:55.477 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper-Context refreshed
2019-07-16 17:22:55.500 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper-Found 1 custom documentation plugin(s)
2019-07-16 17:22:55.541 [main] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner-Scanning for api listing references
2019-07-16 17:22:55.753 [main] INFO  com.example.ming.MingApplicationTests-Started MingApplicationTests in 3.715 seconds (JVM running for 4.599)
2019-07-16 17:22:56.000 [Thread-2] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor-Shutting down ExecutorService 'applicationTaskExecutor'
2019-07-16 17:26:59.184 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper-Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.example.ming.MingApplicationTests], using SpringBootContextLoader
2019-07-16 17:26:59.191 [main] INFO  o.s.test.context.support.AbstractContextLoader-Could not detect default resource locations for test class [com.example.ming.MingApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}.
2019-07-16 17:26:59.192 [main] INFO  o.s.t.c.support.AnnotationConfigContextLoaderUtils-Could not detect default configuration classes for test class [com.example.ming.MingApplicationTests]: MingApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2019-07-16 17:26:59.321 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper-Found @SpringBootConfiguration com.example.ming.MingApplication for test class com.example.ming.MingApplicationTests
2019-07-16 17:26:59.409 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper-Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2019-07-16 17:26:59.424 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper-Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@a3d8174, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@1ba9117e, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@732c2a62, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@272ed83b, org.springframework.test.context.support.DirtiesContextTestExecutionListener@41fecb8b, org.springframework.test.context.transaction.TransactionalTestExecutionListener@120f102b, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@625732, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@51dcb805, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@66498326, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@cad498c, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@1e6454ec, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@2accdbb5]
2019-07-16 17:26:59.791 [main] INFO  com.example.ming.MingApplicationTests-Starting MingApplicationTests on DESKTOP-PU4QPIV with PID 1656 (started by nikekun in F:\ming)
2019-07-16 17:26:59.791 [main] INFO  com.example.ming.MingApplicationTests-The following profiles are active: test
2019-07-16 17:27:01.030 [main] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner-No MyBatis mapper was found in '[com.example.ming]' package. Please check your configuration.
